"transaction","transaction_date","transaction_amount","credit_card","cardholder_name","cardholder_id","merchant_id","merchant_name","merchant_cat_id","merchant_type"
1057,"2018-01-22 14:56:43","$10.75","5570600642865857","Crystal Clark",16,117,"Mitchell Group",2,"coffee shop"
1904,"2018-10-21 16:38:37","$11.22","503842928916","Crystal Clark",16,111,"Padilla-Clements",2,"coffee shop"
1672,"2018-10-13 07:26:25","$11.31","503842928916","Crystal Clark",16,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
1142,"2018-02-10 02:01:54","$11.43","5570600642865857","Crystal Clark",16,68,"Ramirez-Carr",2,"coffee shop"
1843,"2018-09-15 08:33:49","$11.72","5500708021555307","Crystal Clark",16,128,"Pitts, Salinas and Garcia",2,"coffee shop"
1628,"2018-09-16 09:16:55","$11.94","5570600642865857","Crystal Clark",16,129,"Sweeney-Paul",2,"coffee shop"
1299,"2018-10-27 15:48:03","$12.26","5570600642865857","Crystal Clark",16,129,"Sweeney-Paul",2,"coffee shop"
1817,"2018-11-29 21:35:45","$12.42","5570600642865857","Crystal Clark",16,26,"Smith-Stephens",2,"coffee shop"
2808,"2018-06-08 01:11:33","$13.90","5500708021555307","Crystal Clark",16,20,"Kim-Lopez",2,"coffee shop"
2907,"2018-03-23 09:31:49","$14.26","503842928916","Crystal Clark",16,43,"Wallace and Sons",2,"coffee shop"
2676,"2018-06-25 20:22:53","$15.25","5500708021555307","Crystal Clark",16,130,"Brown, Estrada and Powers",2,"coffee shop"
3322,"2018-07-11 11:48:06","$16.37","503842928916","Crystal Clark",16,150,"Johnson and Sons",2,"coffee shop"
2834,"2018-10-29 07:18:34","$16.85","503842928916","Crystal Clark",16,127,"Williams, Wright and Wagner",2,"coffee shop"
3013,"2018-02-10 16:22:57","$17.30","5570600642865857","Crystal Clark",16,150,"Johnson and Sons",2,"coffee shop"
3213,"2018-07-16 05:28:13","$17.91","5500708021555307","Crystal Clark",16,127,"Williams, Wright and Wagner",2,"coffee shop"
2919,"2018-10-08 18:04:37","$20.54","503842928916","Crystal Clark",16,118,"Maldonado Group",2,"coffee shop"
2508,"2018-07-26 23:02:51","$1,803.00","5570600642865857","Crystal Clark",16,68,"Ramirez-Carr",2,"coffee shop"
2194,"2018-08-30 02:39:27","$1.22","5500708021555307","Crystal Clark",16,34,"Combs-Jones",5,"food truck"
3498,"2018-01-11 09:58:11","$1.62","5500708021555307","Crystal Clark",16,149,"Clark and Sons",5,"food truck"
759,"2018-08-06 15:31:03","$1.99","5500708021555307","Crystal Clark",16,140,"Wheeler-Moreno",5,"food truck"
3375,"2018-11-16 09:29:00","$2.18","5500708021555307","Crystal Clark",16,93,"Rodriguez-Parker",5,"food truck"
2064,"2018-06-17 02:53:24","$2.19","5570600642865857","Crystal Clark",16,138,"Mccullough-Murphy",5,"food truck"
583,"2018-03-27 19:33:15","$2.55","5500708021555307","Crystal Clark",16,23,"Wilson, Roberts and Davenport",5,"food truck"
3412,"2018-04-07 08:18:17","$2.58","503842928916","Crystal Clark",16,120,"Vega, Jones and Castro",5,"food truck"
734,"2018-08-17 10:11:04","$2.73","5570600642865857","Crystal Clark",16,80,"Kelly, Dyer and Schmitt",5,"food truck"
2341,"2018-07-08 23:55:17","$2.73","5500708021555307","Crystal Clark",16,63,"Reed Group",5,"food truck"
706,"2018-06-17 20:46:19","$2.76","5500708021555307","Crystal Clark",16,147,"Marshall-Lopez",5,"food truck"
666,"2018-02-24 07:59:19","$2.90","5570600642865857","Crystal Clark",16,139,"Kidd-Lopez",5,"food truck"
622,"2018-03-04 06:20:22","$3.07","5500708021555307","Crystal Clark",16,81,"Fowler and Sons",5,"food truck"
2415,"2018-08-04 22:48:42","$3.09","5500708021555307","Crystal Clark",16,31,"Fisher, Salazar and Thomas",5,"food truck"
720,"2018-08-23 13:17:58","$3.57","5500708021555307","Crystal Clark",16,61,"Richardson, Smith and Jordan",5,"food truck"
2245,"2018-02-03 07:45:02","$4.53","5570600642865857","Crystal Clark",16,80,"Kelly, Dyer and Schmitt",5,"food truck"
133,"2018-11-08 10:51:56","$8.02","503842928916","Crystal Clark",16,80,"Kelly, Dyer and Schmitt",5,"food truck"
199,"2018-08-23 22:07:41","$9.51","5500708021555307","Crystal Clark",16,142,"Thomas-Garcia",5,"food truck"
37,"2018-11-25 10:45:03","$9.78","503842928916","Crystal Clark",16,18,"Romero-Jordan",5,"food truck"
966,"2018-03-13 10:35:49","$10.00","5500708021555307","Crystal Clark",16,63,"Reed Group",5,"food truck"
992,"2018-03-02 18:37:24","$10.02","5500708021555307","Crystal Clark",16,88,"Armstrong PLC",5,"food truck"
1570,"2018-01-06 01:43:44","$10.04","5500708021555307","Crystal Clark",16,34,"Combs-Jones",5,"food truck"
1700,"2018-12-03 23:26:44","$10.04","5500708021555307","Crystal Clark",16,62,"Cooper, Carpenter and Jackson",5,"food truck"
1043,"2018-09-18 02:22:56","$10.09","503842928916","Crystal Clark",16,39,"Young-Navarro",5,"food truck"
1852,"2018-05-24 17:58:18","$10.30","5500708021555307","Crystal Clark",16,34,"Combs-Jones",5,"food truck"
455,"2018-03-01 15:32:22","$10.46","5570600642865857","Crystal Clark",16,120,"Vega, Jones and Castro",5,"food truck"
931,"2018-10-24 17:06:26","$10.56","5500708021555307","Crystal Clark",16,138,"Mccullough-Murphy",5,"food truck"
1598,"2018-11-11 05:11:41","$10.98","5570600642865857","Crystal Clark",16,28,"Hess-Fischer",5,"food truck"
1887,"2018-05-03 04:42:33","$11.52","503842928916","Crystal Clark",16,138,"Mccullough-Murphy",5,"food truck"
1895,"2018-10-21 10:53:17","$11.78","503842928916","Crystal Clark",16,94,"Yoder-Zavala",5,"food truck"
1715,"2018-02-03 06:57:16","$12.39","5570600642865857","Crystal Clark",16,69,"Dominguez PLC",5,"food truck"
1122,"2018-06-21 13:21:32","$13.61","5570600642865857","Crystal Clark",16,31,"Fisher, Salazar and Thomas",5,"food truck"
2671,"2018-08-01 00:53:05","$14.08","503842928916","Crystal Clark",16,23,"Wilson, Roberts and Davenport",5,"food truck"
2882,"2018-01-19 01:11:13","$16.38","5500708021555307","Crystal Clark",16,82,"Day-Murray",5,"food truck"
2593,"2018-12-28 11:19:02","$16.93","503842928916","Crystal Clark",16,142,"Thomas-Garcia",5,"food truck"
2782,"2018-01-30 04:52:53","$17.05","5570600642865857","Crystal Clark",16,147,"Marshall-Lopez",5,"food truck"
2786,"2018-04-20 11:29:47","$17.16","5570600642865857","Crystal Clark",16,39,"Young-Navarro",5,"food truck"
2743,"2018-03-30 18:46:40","$17.20","503842928916","Crystal Clark",16,138,"Mccullough-Murphy",5,"food truck"
2686,"2018-01-28 17:01:39","$17.62","5570600642865857","Crystal Clark",16,82,"Day-Murray",5,"food truck"
2993,"2018-06-08 15:21:31","$17.80","5570600642865857","Crystal Clark",16,48,"Baker Inc",5,"food truck"
2960,"2018-11-17 21:53:53","$18.04","5500708021555307","Crystal Clark",16,83,"Solis Group",5,"food truck"
2862,"2018-02-18 09:33:06","$18.06","5570600642865857","Crystal Clark",16,88,"Armstrong PLC",5,"food truck"
3081,"2018-03-11 00:57:07","$18.36","5570600642865857","Crystal Clark",16,48,"Baker Inc",5,"food truck"
3200,"2018-08-18 05:56:31","$18.64","5500708021555307","Crystal Clark",16,93,"Rodriguez-Parker",5,"food truck"
2669,"2018-04-01 15:55:53","$18.67","5570600642865857","Crystal Clark",16,82,"Day-Murray",5,"food truck"
2811,"2018-03-19 19:55:24","$18.84","503842928916","Crystal Clark",16,34,"Combs-Jones",5,"food truck"
3029,"2018-02-12 15:16:31","$19.80","5570600642865857","Crystal Clark",16,39,"Young-Navarro",5,"food truck"
3002,"2018-12-11 06:16:39","$20.00","503842928916","Crystal Clark",16,139,"Kidd-Lopez",5,"food truck"
3265,"2018-10-17 03:43:39","$20.03","5500708021555307","Crystal Clark",16,149,"Clark and Sons",5,"food truck"
3338,"2018-10-19 12:32:37","$178.00","5570600642865857","Crystal Clark",16,28,"Hess-Fischer",5,"food truck"
466,"2018-10-23 22:47:13","$393.00","5570600642865857","Crystal Clark",16,148,"Huerta, Keith and Walters",5,"food truck"
1191,"2018-06-17 15:59:45","$1,103.00","5570600642865857","Crystal Clark",16,23,"Wilson, Roberts and Davenport",5,"food truck"
1757,"2018-05-29 02:55:08","$1,203.00","5570600642865857","Crystal Clark",16,62,"Cooper, Carpenter and Jackson",5,"food truck"
3436,"2018-02-09 07:38:19","$1.16","503842928916","Crystal Clark",16,12,"Bell, Gonzalez and Lowe",4,"pub"
2171,"2018-06-19 08:34:09","$1.46","503842928916","Crystal Clark",16,125,"Russell and Sons",4,"pub"
538,"2018-01-23 08:18:10","$1.48","5500708021555307","Crystal Clark",16,35,"Jarvis-Turner",4,"pub"
68,"2018-06-13 10:25:37","$3.67","5500708021555307","Crystal Clark",16,11,"Stanton Group",4,"pub"
2429,"2018-07-12 04:16:21","$3.69","5500708021555307","Crystal Clark",16,74,"Skinner-Williams",4,"pub"
2386,"2018-01-13 22:26:57","$3.79","5500708021555307","Crystal Clark",16,106,"Carter-Blackwell",4,"pub"
421,"2018-11-14 17:37:01","$3.98","5570600642865857","Crystal Clark",16,65,"Allen, Ramos and Carroll",4,"pub"
2276,"2018-06-07 08:00:15","$4.14","503842928916","Crystal Clark",16,11,"Stanton Group",4,"pub"
2043,"2018-08-29 18:59:40","$4.78","5570600642865857","Crystal Clark",16,44,"Little-Floyd",4,"pub"
159,"2018-09-07 00:54:13","$6.13","503842928916","Crystal Clark",16,7,"Gomez-Kelly",4,"pub"
198,"2018-12-30 22:24:08","$7.88","5570600642865857","Crystal Clark",16,60,"Smith-Richards",4,"pub"
290,"2018-03-10 00:20:50","$8.15","5570600642865857","Crystal Clark",16,44,"Little-Floyd",4,"pub"
186,"2018-07-10 12:31:36","$8.74","5500708021555307","Crystal Clark",16,96,"Johnson-Fuller",4,"pub"
341,"2018-07-28 02:13:04","$8.95","5570600642865857","Crystal Clark",16,19,"Santos-Fitzgerald",4,"pub"
361,"2018-03-16 21:30:32","$9.72","5570600642865857","Crystal Clark",16,98,"Rivera PLC",4,"pub"
1295,"2018-11-10 01:14:39","$10.03","503842928916","Crystal Clark",16,101,"Whitehead-Sexton",4,"pub"
1166,"2018-11-08 05:43:56","$10.16","5570600642865857","Crystal Clark",16,90,"Brown-Cunningham",4,"pub"
997,"2018-08-09 02:07:16","$10.22","5570600642865857","Crystal Clark",16,146,"Pitts, Smith and Gonzalez",4,"pub"
1725,"2018-04-23 00:29:11","$10.25","5500708021555307","Crystal Clark",16,41,"Ford, Williams and Dunn",4,"pub"
1714,"2018-02-15 10:24:56","$10.30","5500708021555307","Crystal Clark",16,92,"Garcia-White",4,"pub"
1542,"2018-05-02 03:19:43","$10.31","5500708021555307","Crystal Clark",16,125,"Russell and Sons",4,"pub"
1507,"2018-11-05 12:46:47","$10.37","5570600642865857","Crystal Clark",16,35,"Jarvis-Turner",4,"pub"
1906,"2018-05-18 20:07:30","$10.43","503842928916","Crystal Clark",16,65,"Allen, Ramos and Carroll",4,"pub"
1923,"2018-07-26 22:35:46","$10.68","5500708021555307","Crystal Clark",16,78,"Ruiz-Anderson",4,"pub"
1403,"2018-02-20 02:58:23","$10.90","503842928916","Crystal Clark",16,90,"Brown-Cunningham",4,"pub"
1051,"2018-09-17 01:14:02","$10.93","5500708021555307","Crystal Clark",16,21,"Robertson-Smith",4,"pub"
1257,"2018-07-16 09:15:17","$10.94","5500708021555307","Crystal Clark",16,35,"Jarvis-Turner",4,"pub"
1855,"2018-12-29 15:19:16","$11.15","5570600642865857","Crystal Clark",16,115,"Williams Inc",4,"pub"
1175,"2018-03-19 22:03:42","$11.17","5500708021555307","Crystal Clark",16,91,"Turner Ltd",4,"pub"
1216,"2018-03-01 03:52:18","$11.34","5500708021555307","Crystal Clark",16,126,"Bartlett and Sons",4,"pub"
1581,"2018-08-07 14:31:30","$11.63","5500708021555307","Crystal Clark",16,96,"Johnson-Fuller",4,"pub"
1905,"2018-03-21 16:22:37","$11.70","503842928916","Crystal Clark",16,12,"Bell, Gonzalez and Lowe",4,"pub"
2768,"2018-09-22 05:41:57","$14.00","503842928916","Crystal Clark",16,78,"Ruiz-Anderson",4,"pub"
2552,"2018-06-08 02:31:16","$14.93","5570600642865857","Crystal Clark",16,101,"Whitehead-Sexton",4,"pub"
2877,"2018-03-19 22:56:11","$15.00","5500708021555307","Crystal Clark",16,21,"Robertson-Smith",4,"pub"
3042,"2018-03-31 04:35:13","$16.53","5570600642865857","Crystal Clark",16,90,"Brown-Cunningham",4,"pub"
2777,"2018-08-07 00:56:33","$16.74","503842928916","Crystal Clark",16,16,"Bryant, Thomas and Collins",4,"pub"
3120,"2018-08-12 14:57:01","$16.95","503842928916","Crystal Clark",16,98,"Rivera PLC",4,"pub"
2536,"2018-10-18 22:15:48","$18.06","503842928916","Crystal Clark",16,53,"Wallace PLC",4,"pub"
2681,"2018-10-12 12:07:20","$18.18","5500708021555307","Crystal Clark",16,92,"Garcia-White",4,"pub"
3165,"2018-07-19 19:49:21","$19.15","503842928916","Crystal Clark",16,7,"Gomez-Kelly",4,"pub"
2895,"2018-03-26 08:08:27","$19.34","5500708021555307","Crystal Clark",16,96,"Johnson-Fuller",4,"pub"
2850,"2018-07-28 10:03:51","$19.82","503842928916","Crystal Clark",16,45,"Velazquez Ltd",4,"pub"
2677,"2018-10-18 07:16:04","$19.86","5500708021555307","Crystal Clark",16,96,"Johnson-Fuller",4,"pub"
2188,"2018-01-11 13:20:31","$229.00","5570600642865857","Crystal Clark",16,115,"Williams Inc",4,"pub"
2520,"2018-12-24 15:55:06","$1,634.00","5570600642865857","Crystal Clark",16,7,"Gomez-Kelly",4,"pub"
811,"2018-04-18 06:51:00","$0.56","5500708021555307","Crystal Clark",16,50,"Johnson-Watts",1,"restaurant"
2227,"2018-02-24 11:53:11","$1.13","503842928916","Crystal Clark",16,134,"Jenkins, Peterson and Beck",1,"restaurant"
825,"2018-08-25 00:07:04","$1.51","503842928916","Crystal Clark",16,100,"Townsend-Anderson",1,"restaurant"
785,"2018-11-30 09:08:26","$1.53","503842928916","Crystal Clark",16,2,"Riggs-Adams",1,"restaurant"
2392,"2018-08-11 02:47:15","$1.65","5570600642865857","Crystal Clark",16,36,"Hamilton-Mcfarland",1,"restaurant"
2173,"2018-09-03 19:37:21","$1.69","503842928916","Crystal Clark",16,36,"Hamilton-Mcfarland",1,"restaurant"
552,"2018-03-21 08:07:16","$1.77","5570600642865857","Crystal Clark",16,51,"Fisher-Bolton",1,"restaurant"
3491,"2018-02-02 17:43:38","$2.17","5500708021555307","Crystal Clark",16,64,"Cline, Myers and Strong",1,"restaurant"
590,"2018-10-27 19:25:42","$2.26","503842928916","Crystal Clark",16,134,"Jenkins, Peterson and Beck",1,"restaurant"
539,"2018-08-20 15:20:31","$2.48","503842928916","Crystal Clark",16,79,"Lee LLC",1,"restaurant"
3447,"2018-02-23 00:41:12","$3.12","5570600642865857","Crystal Clark",16,10,"Herrera Group",1,"restaurant"
585,"2018-08-05 11:56:43","$3.56","5570600642865857","Crystal Clark",16,72,"Lopez-Kelly",1,"restaurant"
2243,"2018-04-08 04:28:30","$3.79","5500708021555307","Crystal Clark",16,71,"Greene LLC",1,"restaurant"
56,"2018-07-04 10:44:21","$4.08","5500708021555307","Crystal Clark",16,100,"Townsend-Anderson",1,"restaurant"
2180,"2018-07-20 19:12:07","$4.22","5570600642865857","Crystal Clark",16,10,"Herrera Group",1,"restaurant"
2003,"2018-02-27 06:33:42","$5.30","503842928916","Crystal Clark",16,102,"Walters-Ward",1,"restaurant"
263,"2018-01-24 07:14:27","$5.56","5500708021555307","Crystal Clark",16,36,"Hamilton-Mcfarland",1,"restaurant"
178,"2018-01-25 11:54:44","$6.40","5500708021555307","Crystal Clark",16,72,"Lopez-Kelly",1,"restaurant"
311,"2018-04-23 17:47:09","$7.03","5500708021555307","Crystal Clark",16,79,"Lee LLC",1,"restaurant"
976,"2018-12-14 23:09:50","$10.05","503842928916","Crystal Clark",16,64,"Cline, Myers and Strong",1,"restaurant"
1632,"2018-10-24 22:06:50","$10.17","5570600642865857","Crystal Clark",16,124,"Mccarty PLC",1,"restaurant"
1112,"2018-12-09 21:14:46","$10.30","5570600642865857","Crystal Clark",16,36,"Hamilton-Mcfarland",1,"restaurant"
1911,"2018-03-18 07:23:02","$10.47","503842928916","Crystal Clark",16,51,"Fisher-Bolton",1,"restaurant"
1029,"2018-02-16 13:45:35","$10.48","5570600642865857","Crystal Clark",16,100,"Townsend-Anderson",1,"restaurant"
1052,"2018-08-19 19:19:53","$10.61","5570600642865857","Crystal Clark",16,95,"Baxter-Smith",1,"restaurant"
1773,"2018-03-07 02:52:30","$10.92","503842928916","Crystal Clark",16,54,"Berry-Lopez",1,"restaurant"
880,"2018-10-01 02:12:10","$11.12","503842928916","Crystal Clark",16,77,"Brown, Ballard and Glass",1,"restaurant"
1253,"2018-07-04 19:25:28","$11.42","5570600642865857","Crystal Clark",16,144,"Walker, Deleon and Wolf",1,"restaurant"
921,"2018-12-05 02:20:20","$11.46","5570600642865857","Crystal Clark",16,50,"Johnson-Watts",1,"restaurant"
1418,"2018-04-17 09:56:17","$11.73","503842928916","Crystal Clark",16,100,"Townsend-Anderson",1,"restaurant"
3121,"2018-10-28 19:39:18","$12.39","503842928916","Crystal Clark",16,1,"Murphy, Heath and Fields",1,"restaurant"
2950,"2018-07-17 05:35:26","$14.74","503842928916","Crystal Clark",16,134,"Jenkins, Peterson and Beck",1,"restaurant"
2911,"2018-03-07 02:46:57","$15.55","503842928916","Crystal Clark",16,77,"Brown, Ballard and Glass",1,"restaurant"
3063,"2018-02-05 09:39:22","$15.73","503842928916","Crystal Clark",16,75,"Martinez Group",1,"restaurant"
2567,"2018-08-06 01:29:47","$16.00","5570600642865857","Crystal Clark",16,50,"Johnson-Watts",1,"restaurant"
3026,"2018-11-01 10:40:45","$16.01","5570600642865857","Crystal Clark",16,25,"Vaughn, Wilson and Hall",1,"restaurant"
3210,"2018-12-08 21:51:40","$16.18","5570600642865857","Crystal Clark",16,2,"Riggs-Adams",1,"restaurant"
2617,"2018-09-23 00:30:42","$16.35","503842928916","Crystal Clark",16,95,"Baxter-Smith",1,"restaurant"
3262,"2018-09-27 11:57:07","$17.00","5500708021555307","Crystal Clark",16,51,"Fisher-Bolton",1,"restaurant"
2488,"2018-12-26 13:25:09","$17.09","503842928916","Crystal Clark",16,2,"Riggs-Adams",1,"restaurant"
3057,"2018-02-17 20:31:30","$18.03","503842928916","Crystal Clark",16,47,"Martin Inc",1,"restaurant"
2626,"2018-03-24 17:21:08","$18.10","5570600642865857","Crystal Clark",16,64,"Cline, Myers and Strong",1,"restaurant"
2505,"2018-10-25 17:21:34","$18.34","503842928916","Crystal Clark",16,2,"Riggs-Adams",1,"restaurant"
2713,"2018-06-15 03:28:11","$19.28","503842928916","Crystal Clark",16,25,"Vaughn, Wilson and Hall",1,"restaurant"
1800,"2018-12-03 02:38:52","$1,014.00","5570600642865857","Crystal Clark",16,64,"Cline, Myers and Strong",1,"restaurant"
1442,"2018-01-22 08:07:03","$1,131.00","5570600642865857","Crystal Clark",16,144,"Walker, Deleon and Wolf",1,"restaurant"
2699,"2018-02-17 01:27:19","$1,430.00","5570600642865857","Crystal Clark",16,71,"Greene LLC",1,"restaurant"
2597,"2018-11-13 17:07:25","$1,911.00","5570600642865857","Crystal Clark",16,77,"Brown, Ballard and Glass",1,"restaurant"
2405,"2018-10-26 21:47:56","$2.45","6011987562414062","Michael Carroll",17,4,"Mccarty-Thomas",3,"bar"
767,"2018-09-11 14:56:32","$2.74","6011987562414062","Michael Carroll",17,33,"Vasquez-Parker",3,"bar"
83,"2018-03-18 19:05:54","$2.94","6011987562414062","Michael Carroll",17,97,"Ruiz-Chavez",3,"bar"
55,"2018-09-11 23:41:42","$5.19","6011987562414062","Michael Carroll",17,73,"Colon Ltd",3,"bar"
282,"2018-10-06 04:32:08","$5.33","6011987562414062","Michael Carroll",17,121,"Fleming, Smith and Collins",3,"bar"
306,"2018-08-13 00:05:01","$6.25","6011987562414062","Michael Carroll",17,133,"Scott, Hess and Finley",3,"bar"
368,"2018-09-18 22:32:47","$8.85","6011987562414062","Michael Carroll",17,17,"Bauer-Cole",3,"bar"
1868,"2018-06-09 20:17:45","$10.07","6011987562414062","Michael Carroll",17,135,"Jacobs, Torres and Walker",3,"bar"
926,"2018-03-15 13:06:10","$10.90","6011987562414062","Michael Carroll",17,141,"Wood-Ramirez",3,"bar"
945,"2018-03-22 23:42:48","$11.36","6011987562414062","Michael Carroll",17,59,"Williams Group",3,"bar"
1787,"2018-07-13 16:44:22","$11.95","6011987562414062","Michael Carroll",17,97,"Ruiz-Chavez",3,"bar"
3097,"2018-03-09 00:13:59","$18.11","6011987562414062","Michael Carroll",17,70,"White-Hall",3,"bar"
3209,"2018-08-05 20:20:23","$18.67","6011987562414062","Michael Carroll",17,17,"Bauer-Cole",3,"bar"
2304,"2018-01-07 20:35:00","$2.50","6011987562414062","Michael Carroll",17,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
2321,"2018-03-02 02:48:43","$3.12","6011987562414062","Michael Carroll",17,127,"Williams, Wright and Wagner",2,"coffee shop"
1606,"2018-06-26 09:10:08","$10.20","6011987562414062","Michael Carroll",17,84,"Marshall-Rojas",2,"coffee shop"
1042,"2018-02-15 04:55:25","$10.29","6011987562414062","Michael Carroll",17,129,"Sweeney-Paul",2,"coffee shop"
1681,"2018-05-18 06:43:35","$11.07","6011987562414062","Michael Carroll",17,150,"Johnson and Sons",2,"coffee shop"
1364,"2018-01-22 22:48:50","$11.63","6011987562414062","Michael Carroll",17,150,"Johnson and Sons",2,"coffee shop"
2906,"2018-07-26 16:02:22","$15.06","6011987562414062","Michael Carroll",17,116,"Ferguson Ltd",2,"coffee shop"
72,"2018-11-19 23:25:26","$2.35","6011987562414062","Michael Carroll",17,138,"Mccullough-Murphy",5,"food truck"
1976,"2018-11-21 00:15:23","$3.62","6011987562414062","Michael Carroll",17,48,"Baker Inc",5,"food truck"
2161,"2018-11-22 14:29:40","$3.85","6011987562414062","Michael Carroll",17,148,"Huerta, Keith and Walters",5,"food truck"
470,"2018-07-10 01:28:54","$4.11","6011987562414062","Michael Carroll",17,86,"Walker, Campbell and Sullivan",5,"food truck"
1573,"2018-03-14 22:20:54","$10.02","6011987562414062","Michael Carroll",17,18,"Romero-Jordan",5,"food truck"
1297,"2018-03-24 22:30:49","$10.15","6011987562414062","Michael Carroll",17,83,"Solis Group",5,"food truck"
1199,"2018-09-14 09:06:43","$10.60","6011987562414062","Michael Carroll",17,83,"Solis Group",5,"food truck"
1226,"2018-06-28 20:29:05","$10.85","6011987562414062","Michael Carroll",17,88,"Armstrong PLC",5,"food truck"
1337,"2018-04-15 12:00:10","$11.24","6011987562414062","Michael Carroll",17,94,"Yoder-Zavala",5,"food truck"
